TIMESTAMP,P_F,P_F_QC,TMIN_F_MDS,TMIN_F_QC,TMAX_F_MDS,TMAX_F_QC,TA_F_MDS,TA_F_QC,SW_IN_F_MDS,SW_IN_F_MDS_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,VPD_F_MDS,VPD_F_MDS_QC,WS_F,WS_F_QC,PA_F,PA_F_QC,CO2_F_MDS,CO2_F_MDS_QC,GPP_NT_VUT_SE,GPP_DT_VUT_SE,GPP_DT_VUT_REF,GPP_DT_VUT_REF_QC,GPP_NT_VUT_REF,GPP_NT_VUT_REF_QC,NETRAD,NETRAD_QC,USTAR,USTAR_QC,SW_OUT,SW_OUT_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_QC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_QC,LE_CORR_JOINTUNC,H_CORR_JOINTUNC,LAI,FPAR,TA_DAY_F_MDS,TA_DAY_F_QC,VPD_DAY_F_MDS,VPD_DAY_F_MDS_QC
2004-01-11,10.8519998315387,0,1.26400146484377,1,6.28399047851565,1,3.98843790690106,1,10.7288750354201,0,318.82062403361,0,1.33939583102862,0,4.02018747727076,0,93.0361875,0,377.700012207031,NA,0.499840332195442,0.343345074607672,1.49044086947106,1,1.39281144536411,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.59913843870163,0.456999897956848,4.60617891199451,1,1.7448823522119,0
2004-01-12,12.8559998469427,0,3.62200317382815,1,6.49898681640627,1,4.92948048909507,1,12.4352291822433,0,325.874500274658,0,1.24864583214124,0,6.75160413980484,0,92.4281458333333,0,377.700012207031,NA,0.426586014844984,0.430584987247132,1.65554242829482,1,1.63895330919574,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.609178304672241,0.46116429567337,4.18126424153648,1,1.32466666301092,0
2004-01-13,37.7899995131884,0,3.6979919433594,1,7.8699890136719,1,6.15879147847496,1,2.30485415675988,0,336.143664042155,0,1.19995833809177,0,6.01931252082189,0,91.652375,0,377.700012207031,NA,0.533370057553884,0.0896267016801863,0.348133937843765,1,0.772381856261442,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.620619475841522,0.465421497821808,7.13606100643385,1,1.07564705960891,0
2004-01-14,10.213999996995,0,1.12099609375002,1,6.13201293945315,1,2.66841913859052,1,49.0869791011016,0,297.950665156047,0,1.38414582485954,0,4.50658331314723,0,91.9515833333333,0,377.700012207031,NA,0.481437210154967,1.13103687147395,4.85587818548083,1,1.26921455189586,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.633191525936127,0.46973705291748,2.38277049345131,1,1.58917646898943,0
2004-01-15,9.3919999217178,0,-2.09299316406248,1,0.998986816406273,1,-0.699935658772764,1,25.5875624418259,0,290.005710601807,0,0.835770834237337,0,5.38802081843217,0,92.4162291666667,0,377.700012207031,NA,0.429542027170869,0.746101099270642,2.98861755554875,1,1.11856167627654,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.646624147891998,0.474076479673386,-0.699056109260088,1,0.78347058506573,0
2004-01-16,5.96399999230925,0,-2.87100830078123,1,3.74199829101565,1,1.3849553426107,1,23.1553957370731,0,293.379622777303,0,2.25897915412982,0,5.18170833587646,0,92.0919375,0,377.700012207031,NA,0.537851115394811,0.657206651341336,2.85673438839149,1,0.32778362557292,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.660646975040436,0.478405267000198,2.76938442654082,1,2.97583331002129,0
2004-01-17,15.9359999728622,0,-2.2089904785156,1,2.16799316406252,1,0.715249633789085,1,37.9443748655419,0,295.513416290283,0,1.18235416834553,0,2.99922917286555,0,91.7568125,0,377.700012207031,NA,0.486022636964898,0.978786271463143,4.0062814046784,1,1.08954872625084,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.674989759922028,0.482688933610916,1.54166734483509,1,1.31133333179686,0
2004-01-18,1.27400001547358,0,-2.36701049804685,1,-0.212988281249977,1,-1.34643656412758,1,20.2067500179013,0,294.656420389811,0,0.841520833472411,0,3.11516664922237,0,92.6068541666667,0,377.700012207031,NA,0.437074732790133,0.588943177370056,2.5619233706966,1,1.06019946637874,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.689382135868073,0.486893028020859,-0.766665310329838,1,0.924388892120785,0
2004-01-19,2.25800004573102,0,-3.80301513671873,1,-0.616003417968727,1,-2.25889625549314,1,50.8543122808139,0,275.928500493367,0,1.20791666706403,0,2.43302081897855,0,93.3032708333333,0,377.700012207031,NA,0.529715400167787,1.14653354697334,5.01878998739024,1,-0.00324922241270542,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.703553795814514,0.490983039140701,-2.05766567654078,1,1.37366666396459,0
2004-01-20,17.7719999264809,0,-1.55499877929685,1,1.72799072265627,1,0.0632492065429915,1,10.4377500551442,0,310.422625223796,0,0.802166666835546,0,3.30889583627383,0,92.5008125,0,377.700012207031,NA,0.493232193079008,0.338465133150055,1.45143275847659,1,1.02933111786842,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.717234313488007,0.494924455881119,1.04299825032554,1,0.810333331425985,0
2004-01-21,1.25399999069487,0,-5.0520080566406,1,-1.46799316406248,1,-2.84370714823403,1,50.5595003416141,0,270.005707422892,0,0.871854162464539,0,1.67827083915472,0,93.0882291666667,0,377.700012207031,NA,0.43486667695622,1.14180826004017,5.01046328867475,1,0.927509370492771,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.730153501033783,0.498682856559753,-2.20899895562064,1,1.11427777343326,0
2004-01-22,0.145999999085689,0,-7.06500854492185,1,-1.7710021972656,1,-5.30368779500323,1,78.1373951137066,0,230.960416793823,0,1.20029167210062,0,1.11737500503659,0,93.3938541666667,0,377.700012207031,NA,0.528757650042849,1.44606359367776,6.61967062950134,1,-0.266740566507603,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.742040932178497,0.50222373008728,-4.09627888997394,1,1.57661113142967,0
2004-01-23,0,0,-8.86099853515623,1,1.34200439453127,1,-3.94281552632647,1,78.9243326187134,0,239.725580851237,0,1.61352082217733,0,1.27006249626478,0,93.1477708333333,0,377.700012207031,NA,0.50604967150491,1.45242490399493,6.66550944993893,1,0.676908736272405,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.752626299858093,0.505512595176697,-1.08739488389755,1,2.38833329412672,0
2004-01-24,4.23599996720441,0,-9.9589904785156,1,3.09200439453127,1,-3.16706250508624,1,66.3203548192978,0,257.219627380371,0,1.57881250356634,0,1.59558333208164,0,92.9703125,0,377.700012207031,NA,0.465073742625278,1.32398406450295,6.01451769719521,1,0.910354739753529,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.76163923740387,0.508514940738678,-0.759056260850672,1,2.49000000953674,0
2004-01-25,3.93200000098659,0,-3.0889953613281,1,0.0219970703125227,1,-1.17110226949054,1,47.6747086544832,0,287.732006072998,0,0.850312494983276,0,2.22556250045697,0,92.9463125,0,377.700012207031,NA,0.524492106112183,1.09593219432897,4.84231475616495,1,0.0937167940040429,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.768809497356415,0.511196315288544,-0.629439629448762,1,1.17099999388059,0
2004-01-26,0.919999986081166,0,-5.55499877929685,1,0.0899902343750227,1,-2.74777069091795,1,27.0946873426437,0,264.949625015259,0,1.5398124953111,0,3.36939583470424,0,91.872875,0,377.700012207031,NA,0.496952048695414,0.730601432626609,3.23712166647116,1,0.778176213142918,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.773872971534729,0.51349139213562,-1.66733398437498,1,1.85127777523465,0
2004-01-27,5.13599990517832,0,-3.1040100097656,1,-0.325994873046852,1,-1.61752103169757,1,27.3000624279181,0,295.568041483561,0,1.29099999864896,0,3.5299166838328,0,91.4954375,0,377.700012207031,NA,0.436723409776363,0.730589376639474,3.2733120744427,1,1.03595228415603,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.776895105838776,0.515382289886475,-0.979942491319422,1,1.33983333243264,0
2004-01-28,3.66000002268265,0,-4.63901367187498,1,-2.70200195312498,1,-3.6773119608561,1,50.252229531606,0,280.531042734782,0,0.963020828862985,0,3.38591667016347,0,91.8293958333333,0,377.700012207031,NA,0.527419562776172,1.14525307616187,4.96129332234462,1,-0.128604584218313,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.778099477291107,0.516905546188354,-3.42877807617185,1,1.24077776736683,0
2004-01-29,5.13400002237177,0,-5.0940002441406,1,-3.6510070800781,1,-4.18941599527993,1,37.4766668081284,0,269.295287450155,0,1.01033333564798,0,4.69508336484432,0,92.1212291666667,0,377.700012207031,NA,0.484272488331711,0.930534730580029,4.11280131526291,1,0.650555604217516,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.77770984172821,0.518097698688507,-4.04852262798106,1,1.07984210942921,0
2004-01-30,0.202000002491332,0,-6.01898803710935,1,0.537011718750023,1,-3.30247980753578,1,92.7334160655737,0,236.388290405273,0,1.78772917514046,0,2.97145833323399,0,93.2485,0,377.700012207031,NA,0.448485446191378,1.55769435601614,7.43757609029611,1,0.889062175837656,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.775949835777283,0.518995344638824,-1.83900178608139,1,2.38963158193387,0
2004-01-31,0,0,-2.17600097656248,1,5.03301391601565,1,1.79777361551923,1,87.387249370416,0,272.596373875936,0,3.27997916936874,0,5.01189581056436,0,93.2205625,0,377.700012207031,NA,0.537188673551283,1.51229410055689,7.19679013639688,1,0.36658339543889,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.773043096065521,0.519634962081909,3.06984863281252,1,3.73815789975618,0
2004-02-01,0,0,1.09499511718752,1,7.9269958496094,1,4.04766553243004,1,87.2548962831497,0,264.347794214884,0,2.73524999370178,0,3.89266665776571,0,93.9157708333333,0,377.700012207031,NA,0.497496577916215,1.50448800739656,7.2678445999821,1,1.39824173343368,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.769213318824768,0.520053148269653,5.8645247609992,1,3.59489476053338,0
2004-02-02,0,0,0.991998291015648,1,9.6299987792969,1,4.32004381815595,1,81.5154590408007,0,263.855003356934,0,3.2846250012517,0,2.98795833438635,0,94.2611041666667,0,377.700012207031,NA,0.459262888163835,1.45375944231163,6.95359754810731,1,1.58282774027127,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.764684200286865,0.520286440849304,6.87831549393506,1,4.48794738869918,0
2004-02-03,0,0,-1.22101440429685,1,10.0159851074219,1,2.97324841817222,1,97.6946881016095,0,248.944669723511,0,2.69945833832026,0,1.56674999992053,0,94.662875,0,377.700012207031,NA,0.532272157283598,1.5882956352524,7.7261145884792,1,0.476110567222349,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.759679436683655,0.520371377468109,6.38336374383226,1,4.08257895394375,0
2004-02-04,0,0,-1.60098876953123,1,10.672998046875,1,2.97772814432782,1,100.074312706788,0,243.24712562561,0,2.83287500341733,0,1.7613333389163,0,94.7842916666667,0,377.700012207031,NA,0.518508542559612,1.60402662963445,7.85828703145186,1,1.30074352988352,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.754422664642334,0.52034455537796,6.65268458316203,1,4.36226317757054,0
2004-02-05,0,0,0.566003417968773,1,11.0190063476563,1,4.00904108683271,1,102.754957954089,0,249.541378657023,0,3.55472915867964,0,2.27029163887103,0,94.6212083333333,0,377.700012207031,NA,0.467133522859176,1.62344994612075,7.97860421737035,1,1.55458333933105,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.749137580394745,0.520242512226105,7.36173641807157,1,4.99268420119035,0
2004-02-06,0,0,1.59499511718752,1,12.2589965820313,1,5.81489461263023,1,96.4022492965062,0,263.673960367839,0,4.13824999332428,0,2.50279167294502,0,94.0687916666667,0,377.700012207031,NA,0.536815338066888,1.57513324913079,7.67900936802228,1,0.741110234210889,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.744047820568085,0.52010178565979,8.36794433593752,1,5.17994740134791,0
2004-02-07,3.25799999136507,0,1.56899414062502,1,7.92000732421877,1,4.90493863423668,1,59.3568752507369,0,297.488914489746,0,2.57637501259645,0,5.46835418542226,0,93.5890833333333,0,377.700012207031,NA,0.476576799999144,1.22142726018783,5.59618063271046,1,1.47865606813381,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.739377081394196,0.519958913326263,5.06184339021384,1,2.42673685676173,0
2004-02-08,9.27799992568907,0,-0.488012695312477,1,1.56301269531252,1,0.674893315633161,1,28.8861252466838,0,302.794542948405,0,1.24318749333421,0,7.26006254553795,0,93.4255833333333,0,377.700012207031,NA,0.431391662042131,0.737365432406807,3.48149976506829,1,1.24363480500566,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.735349059104919,0.519850432872772,0.772364887438345,1,1.31852630565041,0
2004-02-09,4.10799995661364,0,-4.10700073242185,1,-0.444006347656227,1,-1.87926966349282,1,81.2219163576762,0,267.040128072103,0,1.27327084665497,0,3.92449999103943,0,94.36875,0,377.700012207031,NA,0.525138331632157,1.44778255118851,6.94069996476173,1,0.0304882001752655,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.732187449932098,0.519813001155853,-1.20684139854027,1,1.79573686813053,0
2004-02-10,0,0,-5.72598876953123,1,2.5830017089844,1,-1.81276995340981,1,108.394645611445,0,242.307125727336,0,1.88579168170691,0,1.5114583298564,0,94.5202083333333,0,377.700012207031,NA,0.508158555754237,1.65892088291579,8.25991063813368,1,0.863309352110567,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.730115830898285,0.519883036613464,0.192209665398871,1,2.71336844092921,0
2004-02-11,8.91199997204239,0,-1.56598510742185,1,-0.0279907226562273,1,-0.607708358764626,1,18.2611040716971,0,304.774584452311,0,1.1613333337009,0,2.48906249180436,0,93.88725,0,377.700012207031,NA,0.43281900216417,0.509961831692425,2.40006332094466,1,1.12679263592387,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.726844966411591,0.519807934761047,-0.65069885253904,1,1.04229999780655,0
2004-02-12,0.232000003029498,0,-3.12698974609373,1,1.36800537109377,1,-0.562958780924456,1,85.5207691863179,0,277.594167073568,0,1.21210417399804,0,1.38706249992053,0,94.3356666666667,0,377.700012207031,NA,0.526794692126381,1.49140719279916,7.06877417241534,1,0.148873615078628,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.720631420612335,0.519376814365387,0.0314514160156477,1,1.69140001237392,0
2004-02-13,0,0,-4.00101318359373,1,3.95101318359377,1,-0.657727940877256,1,99.9541873236497,0,258.489372889201,0,1.43972916404406,0,1.37589582800865,0,94.4840208333333,0,377.700012207031,NA,0.508165008416804,1.58489242757274,8.01382627338171,1,0.96628723324587,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.71251767873764,0.518689036369324,1.76240386962893,1,2.18654999732971,0
2004-02-14,0,0,-3.0159973144531,1,4.93499145507815,1,0.597021357218447,1,104.223292330901,0,263.820081710815,0,1.58993750065565,0,1.61683332175016,0,93.9123333333333,0,377.700012207031,NA,0.458888117740988,1.61717745259395,8.18200689305862,1,1.23881035794814,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.703546285629272,0.517843961715698,2.80325012207034,1,2.32275000214577,0
2004-02-15,0.0720000010460353,0,-2.03900756835935,1,3.25798950195315,1,0.0787502288818587,1,92.1268536051114,0,261.069998423258,0,1.41718750322858,0,1.61833332975705,0,93.6735208333333,0,377.700012207031,NA,0.531222485084802,1.51904785834697,7.68378708759944,1,0.207882791447143,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.694759726524353,0.516940891742706,1.65655059814455,1,1.95145000219345,0
2004-02-16,0.0600000006670598,0,-2.6879943847656,1,4.42998657226565,1,0.461664454142275,1,116.426938558618,0,258.726957321167,0,1.48564583808184,0,2.11683334658543,0,93.83275,0,377.700012207031,NA,0.505584489211248,1.70370270685736,8.56541109341197,1,1.06736367909859,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.687200605869293,0.516079127788544,2.66757027762279,1,2.27528572650183,0
2004-02-17,0.153999999747612,0,-3.11398925781248,1,6.05599365234377,1,0.636023457845075,1,121.796833083034,0,254.221584320068,0,1.82618750135104,0,1.68014582246542,0,93.9097916666667,0,377.700012207031,NA,0.463193876418648,1.73225786711011,8.91842931695282,1,1.24324363221725,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.681911408901215,0.515358090400696,3.21428687686014,1,2.8084761926106,0
2004-02-18,1.2700000026598,0,-2.39700927734373,1,1.19399414062502,1,-0.403271102905251,1,84.2791666140159,0,281.808915456136,0,1.168541662395,0,1.74631249780456,0,93.4826041666667,0,377.700012207031,NA,0.526404676808335,1.46803766177804,7.11276792983214,1,0.163219474256039,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.679934680461884,0.514877021312714,0.3674749465216,1,1.58290475323087,0
2004-02-19,0.327999998899031,0,-2.65399780273435,1,1.1870056152344,1,-1.23298047383624,1,82.0641243656476,0,273.271373748779,0,1.54110416521629,0,3.88045832018057,0,92.6924583333333,0,377.700012207031,NA,0.497088992705369,1.44402411908748,6.97345396193365,1,0.912420469103381,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.679873526096344,0.514314353466034,-0.27118966238837,1,2.14990475631896,0
2004-02-20,0,0,-3.01700439453123,1,5.93300781250002,1,0.532417551676455,1,124.631438493729,0,248.953208287557,0,2.07774999986092,0,2.23825000971556,0,93.0976875,0,377.700012207031,NA,0.462564303522742,1.73869435620956,9.11551445225875,1,1.23391498221705,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.679667949676514,0.513325572013855,2.92357497442339,1,3.00952382314773,0
2004-02-21,0.175999994098675,0,0.00399169921877274,1,8.30498657226565,1,4.52866643269859,1,72.3245628575484,0,298.880088170369,0,2.92810417463382,0,4.4187916914622,0,92.670125,0,377.700012207031,NA,0.540246121803417,1.34283785120068,6.55322910224398,1,0.620353152470974,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.679365932941437,0.511975824832916,6.48428606305806,1,3.68214287076678,0
2004-02-22,3.13599998116842,0,1.38698730468752,1,7.4370056152344,1,4.74712333679201,1,47.7662293761969,0,319.802205403646,0,2.14904165888826,0,2.40668748691678,0,92.1010416666667,0,377.700012207031,NA,0.491258753242663,1.04362127319255,5.01455360651016,1,1.46337083137284,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.679015338420868,0.510330080986023,5.6972842261905,1,2.47685715130397,0
2004-02-23,14.1320002920111,0,-5.01700439453123,1,1.2130065917969,1,-2.5345831553141,1,38.2740624596675,0,286.494415283203,0,0.842229170103868,0,3.34383334716161,0,92.417375,0,377.700012207031,NA,0.423211792561736,0.913417993941669,4.26766836767395,1,0.955724017539372,1,NA,0,NA,0,NA,0,44.4698026255149,0,NA,5,94.8750613878171,0,NA,0,NA,NA,0.678664147853851,0.508453547954559,-3.02499999999998,1,0.978047626359122,0
2004-02-24,0.93399997567758,0,-7.02799072265623,1,-2.36701049804685,1,-4.93866704305011,1,126.844270348549,0,232.770622889201,0,1.42495833213131,0,1.72277082937459,0,92.9813541666667,0,377.700012207031,NA,0.530031484868588,1.74519352755214,9.19877398014069,1,-0.236104821475844,1,NA,0,NA,0,NA,0,47.827306078126,0,NA,5,96.4074417774876,0,NA,0,NA,NA,0.678360283374786,0.506411254405975,-3.87919137137275,1,1.90061904702868,0
2004-02-25,0.0359999990905635,0,-7.2299865722656,1,2.44500122070315,1,-3.085583114624,1,141.47768731912,0,223.871165593465,0,2.21014583359162,0,2.12937500079473,0,92.389375,0,377.700012207031,NA,0.516594449530667,1.82645060752397,9.83877635995547,1,0.754296736520094,1,NA,0,NA,0,NA,0,39.4195460174815,0,NA,5,101.186932382484,0,NA,0,NA,NA,0.678151547908783,0.50426834821701,-0.232048688616049,1,3.20519046556382,0
